id,title,year,priority_year,publication_year,assignees,domains,cpc_groups,cpc_codes,ipc_groups,ipc_codes,concepts,countries,legal_state,focus
107413525,Single atomic metal catalyst and carbon dioxide conversion system using the same,2022,2022,2025,SK INNOVATION,"Chemical engineering; Electrical machinery, apparatus, energy; Environmental technology; Surface technology, coating",B01D; B01J; C25B; H01M; Y02C; Y02E,B01D-053/32/6; B01D-2257/504; B01J-021/18/5; B01J-023/755; B01J-023/889/2; B01J-035/10/23; B01J-035/617; B01J-037/02; B01J-037/08/2; C25B-001/23,B01D; B01J; C25B; H01M,B01D-053/32; B01J-021/18; B01J-023/755; B01J-023/889; B01J-027/24; B01J-035/00; B01J-035/45; B01J-035/61,1 NX MOIETY; 1 NX MOYETI; 2 NX MOIETY; 2 NX MOYETI; AMMONIUM CITRATE; AQUEOUS ELECTROLYTE; CALCIUM CITRATE; CARBON DIOXIDE CONVERSION,KR,ALIVE,Non-noble candidate
80164805,Membrane electrode configuration CO2Electroreduction electrolytic cell,2018,2018,2020,DALIAN UNIVERSITY OF TECHNOLOGY,"Surface technology, coating",C25B,C25B-001/00; C25B-009/19; C25B-015/08,C25B,C25B-009/19; C25B-015/08,ELECTROCATALYTIC REDUCTION; ELECTROLYTIC CELL; MEMBRANE ELECTRODE CONFIGURATION; METHANEDIONE ELECTROCATALYTIC REDUCTION; CATHODE INLET; ELECTROLYTE,CN,ALIVE,Non-noble candidate; GDE
102358496,Tubular membrane electrode continuous parallel flow type carbon dioxide reduction electrolytic cell and operation method...,2022,2022,2024,DALIAN UNIVERSITY OF TECHNOLOGY,"Surface technology, coating",C25B,C25B-001/23; C25B-003/03; C25B-009/19; C25B-009/60; C25B-011/02; C25B-015/021; C25B-015/027,C25B,C25B-001/23; C25B-003/03; C25B-009/19; C25B-009/60; C25B-011/02; C25B-015/021; C25B-015/027,CARBON DIOXIDE REDUCTION CELL; CATHODE CAVITY; PARALLEL FLOW; REDUCTION CELL; REDUCTION ELECTROLYTIC CELL; TUBULAR MEMBRANE ELECTRODE,CN,ALIVE,AEM; Non-noble candidate; GDE
104039102,"Carbon dioxide electrolytic device, method of electrolyzing carbon dioxide, and valuable material manufacturing system",2021,2021,2026,TOSHIBA,"Surface technology, coating",C25B; Y02E; Y02P,C25B-001/00; C25B-001/04; C25B-001/23; C25B-003/03; C25B-003/04; C25B-003/07; C25B-003/23; C25B-003/26; C25B-009/17; C25B-009/19,C25B,C25B-001/04; C25B-001/23; C25B-001/50; C25B-003/03; C25B-003/07; C25B-003/23; C25B-003/26; C25B-009/17,CARBON DIOXIDE ELECTROLYSIS; CARBON DIOXIDE ELECTROLYTIC DEVICE; DIAPHRAGM; ELECTROLYSIS CELL,JP,ALIVE,Non-noble candidate
104997454,(KR10-2618469) Single-atom nickel catalyst for electrochemical conversion of carbon dioxide with high activity and selec...,2021,2021,2023,GIST - GWANGJU INSTITUTE OF SCIENCE & TECHNOLOGY,"Chemical engineering; Surface technology, coating",B01J; C25B,B01J-031/02/35; B01J-031/28; C25B-003/26; C25B-011/075,B01J; C25B,B01J-031/02; B01J-031/28; C25B-003/26; C25B-011/075,AMENDSTATUS; ATOM NICKEL CATALYST; CARBON DIOXIDE CONVERSION; CARBON DIOXIDE ELECTROCHEMICAL CONVERSION; CATALYST; CHEMICAL FORMULA; ELECTROCHEMICAL CONVERSION; ELECTRODE,KR,ALIVE,Non-noble candidate
85758116,Electrochemical production of carbon monoxide and/or syngas,2018,2018,2024,LINDE; SIEMENS ENERGY,"Surface technology, coating",C25B; Y02E; Y02P,C25B-001/00; C25B-001/04; C25B-001/12; C25B-001/23; C25B-009/05; C25B-009/08; C25B-009/19; C25B-015/08; C25B-015/083; C25B-015/087,C25B,C25B-001/00; C25B-001/02; C25B-001/04; C25B-001/12; C25B-001/23; C25B-009/05; C25B-009/08; C25B-009/19,AMENDSTATUS; CARBON MONOOXIDE; CARBON MONOXIDE ELECTROCHEMICAL GENERATION; CARBON MONOXIDE ELECTROCHEMICAL PRODUCTION,DE,ALIVE,GDE
77244658,Method and device for the electrochemical utilization of carbon dioxide,2016,2016,2024,SIEMENS ENERGY,"Environmental technology; Materials, metallurgy; Surface technology, coating",C25B; Y02E,C25B-001/00; C25B-001/04; C25B-001/10; C25B-003/04; C25B-003/25; C25B-009/08; C25B-009/19; C25B-009/73; C25B-015/08; Y02E-060/36,B01D; C01B; C25B,B01D-047/14; C01B-032/40; C25B-001/00; C25B-001/04; C25B-003/04; C25B-003/25; C25B-009/08; C25B-009/19,CARBON DIOXIDE ELECTROCHEMICAL UTILIZATION; CATHODE COMPARTMENT; CATHODE SUBSPACE,DE,ALIVE,Non-noble candidate; GDE
83172492,(KR10-2011252) A Catalyst for electroreduction of carbon dioxide and An Electrolyzer Cell comprising the same,2017,2017,2019,PUSAN NATIONAL UNIVERSITY INDUSTRY UNIVERSITY COOPERATION FOUNDATION,"Chemical engineering; Surface technology, coating",B01J; C25B,B01J-021/06/3; B01J-021/18; B01J-023/46/2; B01J-023/52; B01J-037/02/01; C25B-001/00; C25B-001/01; C25B-003/26; C25B-009/08; C25B-009/19,B01J; C25B,B01J-021/06; B01J-021/18; B01J-023/46; B01J-023/52; B01J-037/02; C25B-009/19,CARBON DIOXIDE DECOMPOSITION; CARBON DIOXIDE ELECTROREDUCTION REACTION; CARBON MONOXIDE GAS; CATALYST; ELECTROLYSIS CELL; ELECTROLYTIC CELL; ELECTROREDUCTION REACTION,KR,ALIVE,Non-noble candidate
96200627,Carbon dioxide reaction apparatus,2020,2020,2026,TOSHIBA,"Surface technology, coating",C25B; Y02E,C25B-001/00; C25B-001/04; C25B-001/23; C25B-003/03; C25B-003/07; C25B-003/26; C25B-009/19; C25B-009/77; C25B-015/00; C25B-015/08,C25B,C25B-001/04; C25B-001/23; C25B-003/03; C25B-003/07; C25B-003/26; C25B-009/00; C25B-009/19; C25B-009/77,CARBON COMPOUND; CARBON DIOXIDE ELECTROLYSIS; CARBON DIOXIDE REACTION; CARBON DIOXIDE REACTOR; COMBUSTION,JP,ALIVE,Non-noble candidate
104816669,Preparation method of carbon-supported transition metal monoatomic material and electrolysis device,2021,2021,2025,FUJIAN INSTITUTE OF RESEARCH ON THE STRUCTURE OF MATTER - CHINESE ACADEMY OF SCIENCES,"Surface technology, coating",C25B; Y02E,C25B-001/00; C25B-001/23; C25B-003/04; C25B-003/07; C25B-003/26; C25B-009/08; C25B-011/04; C25B-011/04/05; C25B-011/04/47; C25B-011/091,C25B,C25B-001/23; C25B-003/07; C25B-003/26; C25B-011/091,ELECTROLYSIS; MATERIAL ATOM; MONOATOMIC ANCHORED FLUORINE; MONOATOMIC ANCHORING FLUORINE; TRANSITION METAL; TRANSITION METAL MATERIAL ATOM,CN,ALIVE,Non-noble candidate
93813175,Electrolyser device and method for carbon dioxide reduction,2019,2019,2024,SIEMENS ENERGY,"Surface technology, coating",C25B,C25B-001/00; C25B-001/02; C25B-001/23; C25B-001/50; C25B-003/26; C25B-009/17; C25B-009/60; C25B-011/032; C25B-011/073; C25B-015/02,C25B,C25B-001/00; C25B-001/02; C25B-001/23; C25B-001/50; C25B-003/26; C25B-009/60; C25B-011/032; C25B-011/04,ANODE GAS DIFFUSION ELECTRODE; CARBON DIOXIDE REDUCTION; CATHODE GAS CHAMBER; CATHODE GAS DIFFUSION ELECTRODE; ELECTROLYSIS,DE,ALIVE,Non-noble candidate; GDE
104037474,Carbon dioxide electrolytic device,2021,2021,2025,TOSHIBA,"Surface technology, coating",C25B; Y02E; Y02P,C25B-001/23; C25B-003/26; C25B-009/19; C25B-009/23; C25B-009/60; C25B-011/02; C25B-015/08; Y02E-060/36; Y02P-020/133,C25B,C25B-001/04; C25B-001/23; C25B-003/03; C25B-003/07; C25B-003/26; C25B-009/00; C25B-009/19; C25B-009/23,ANODE FLOW PATH; AVERAGE HOLE DIAMETER; CARBON COMPOUND; CARBON DIOXIDE ELECTROLYSIS; CARBON DIOXIDE ELECTROLYTIC DEVICE; CARBON DIOXIDE ELECTROLYZER,JP,ALIVE,AEM; Non-noble candidate; GDE
105886055,"Novel poly(spirobisindane-aryl piperidinium) copolymer ionomer, anion exchange membrane, and method for preparing same",2022,2022,2025,HANYANG UNIVERSITY,"Chemical engineering; Electrical machinery, apparatus, energy; Macromolecular chemistry, polymers; Other special machines; Surface technology, coating",B01D; C08G; C08J; C25B; H01M; Y02E,B01D-067/00/06; B01D-069/02; B01D-069/106; B01D-069/12/5; B01D-071/58; B01D-071/60; B01D-071/62; B01D-071/76; B01D-2323/081; B01D-2323/219,B01D; B01J; C08G; C08J; C25B; H01M,B01D-069/10; B01D-071/60; B01D-071/62; B01J-041/05; B01J-041/13; B01J-047/12; C08G-010/00; C08G-061/02,1 METHYL 4 PIPERIDONE; ANION EXCHANGE MEMBRANE; ARYL PIPERIDINIUM,KR,ALIVE,AEM; Non-noble candidate
108851809,(KR10-2930251) Porous membrane for CO2 reduction reaction system the devices containing the membrane and the manufacturi...,2022,2022,2026,KOREA INSTITUTE OF SCIENCE & TECHNOLOGY,"Chemical engineering; Surface technology, coating",B01D; C25B,B01D-067/00/93; B01D-069/12; B01D-071/22; B01D-071/34; B01D-071/36; B01D-071/50; B01D-071/56; B01D-2323/02; B01D-2323/04; B01D-2325/02831,B01D; C25B,B01D-067/00; B01D-069/12; B01D-071/22; B01D-071/34; B01D-071/36; B01D-071/50; B01D-071/56; C25B-003/26,CARBON DIOXIDE REDUCTION SYSTEM; POROUS MEMBRANE; REDUCTION SYSTEM; AMENDSTATUS; CROSSOVER PHENOMENON; HYDROPHILICITY ADJUSTMENT; HYDROPHILIC IONOMER LAYER,KR,ALIVE,MEA; AEM; Non-noble candidate
101790584,Carbon dioxide electrolytic device,2021,2021,2024,TOSHIBA,"Surface technology, coating",C25B; Y02E; Y02P,C25B-001/02; C25B-001/04; C25B-001/23; C25B-003/03; C25B-003/07; C25B-003/26; C25B-009/19; C25B-009/23; C25B-009/60; C25B-009/65,C25B,C25B-001/02; C25B-001/04; C25B-001/23; C25B-003/03; C25B-003/07; C25B-003/26; C25B-009/19; C25B-009/23,CARBON DIOXIDE ELECTROLYSIS; CARBON DIOXIDE ELECTROLYTIC DEVICE; CARBON DIOXIDE ELECTROLYZER; DIAPHRAGM; ELECTROLYTE SUPPLY,JP,ALIVE,AEM; Non-noble candidate
106413273,Carbon dioxide electrolytic device,2022,2022,2026,TOSHIBA,"Basic materials chemistry; Biotechnology; Chemical engineering; Materials, metallurgy; Organic fine chemistry; Surface technology, coating",C10G; C12M; C25B; F25J; Y02E,C10G-002/30; C12M-043/00; C25B-001/04; C25B-001/23; C25B-003/03; C25B-003/07; C25B-003/26; C25B-009/19; C25B-009/60; C25B-015/021,C01B; C07C; C10G; C12M; C25B; F25J,C01B-003/02; C01B-013/02; C01B-032/40; C01B-032/50; C07C-001/02; C10G-002/00; C12M-001/00; C25B-001/04,CARBON COMPOUND; CARBON DIOXIDE ELECTROLYTIC DEVICE; CARBON DIOXIDE ELECTROLYZER; CARBON DIOXIDE GENERATION SOURCE; CARBON DIOXIDE RETRANSMISSION CHANNEL; CARBON DIOXIDE SEPARATION,JP,ALIVE,Non-noble candidate
85453370,System and method for carbon dioxide reactor control,2018,2018,2025,TWELVE,"Basic materials chemistry; Chemical engineering; Materials, metallurgy; Organic fine chemistry; Surface technology, coating",C25B; Y02E,C25B-001/02; C25B-001/04; C25B-001/23; C25B-001/50; C25B-003/03; C25B-003/20; C25B-003/26; C25B-009/10; C25B-009/18; C25B-009/23,B01J; C01B; C07C; C10G; C25B,B01J-023/42; B01J-023/52; C01B-003/24; C07C-001/04; C07C-009/00; C07C-011/02; C10G-002/00; C25B-001/02,ANION EXCHANGE MEMBRANE; CARBON CONTAINING SPECIES; CARBON DIOXIDE REACTOR CONTROL; DESIRED HCR; ELECTROLYTIC BATH TEMPERATURE; ELECTROLYTIC CELL,US,ALIVE,AEM; Non-noble candidate
79012090,(KR10-1840211) An Electrolyzer Cell for generating carbon monoxide,2016,2016,2018,PUSAN NATIONAL UNIVERSITY INDUSTRY UNIVERSITY COOPERATION FOUNDATION,Chemical engineering,B01J; C25B,B01J-023/52; B01J-032/00; B01J-037/02/01; C25B-001/00; C25B-001/23; C25B-003/26; C25B-009/08; C25B-009/19; C25B-011/04/84; C25B-011/093,B01J,B01J-023/52; B01J-032/00; B01J-037/02,CARBON DIOXIDE DECOMPOSITION; CARBON DIOXIDE REDUCTION; CATALYST; ELECTROLYSIS CELL; REDUCING CARBON DIOXIDE; TITANIUM CARBIDE; TITANIUM NITRIDE,KR,ALIVE,Non-noble candidate
98850824,Carbon dioxide electrolytic device and method of electrolyzing carbon dioxide,2020,2020,2024,TOSHIBA,"Surface technology, coating",C25B; Y02E; Y02P,C25B-001/00; C25B-001/04; C25B-001/23; C25B-003/07; C25B-003/26; C25B-009/00; C25B-009/19; C25B-009/23; C25B-009/67; C25B-009/77,C25B,C25B-001/04; C25B-001/23; C25B-003/07; C25B-003/26; C25B-009/00; C25B-009/19; C25B-009/23; C25B-009/67,ANODE FLOW; ANODE FLOW PATH; ANODE INFLOW PATH; ANODE INLET; ANODE OUTFLOW PATH,JP,ALIVE,Non-noble candidate
97540394,System and method for high concentration of multielectron products or co in electrolyzer output,2020,2020,2025,TWELVE,"Environmental technology; Surface technology, coating",C25B; Y02E,C25B-001/04; C25B-001/22; C25B-001/23; C25B-003/03; C25B-003/25; C25B-003/26; C25B-009/23; C25B-009/70; C25B-009/75; C25B-009/77,B01D; C25B,B01D-053/32; C25B-001/04; C25B-001/22; C25B-001/23; C25B-003/03; C25B-003/07; C25B-003/25; C25B-003/26,CATHODE CATALYST; ELECTROLYTIC CELL OUTPUT; ELECTROLYZER OUTPUT; GAS PHASE MULTIELECTRON PRODUCT,US,ALIVE,MEA; AEM; Non-noble candidate
67597001,Methods for producing combustible gas from the electrolysis of water (hte) or co-electrolysis with h2o/co2 in the same c...,2013,2013,2021,CEA - COMMISSARIAT A L ENERGIE ATOMIQUE & AUX ENERGIES ALTERNATIVES,"Basic materials chemistry; Chemical engineering; Electrical machinery, apparatus, energy; Organic fine chemistry; Surface technology, coating",C07C; C10G; C25B; H01M; Y02E; Y02P,C07C-001/04/1; C07C-001/04/35; C07C-001/04/4; C07C-001/04/85; C07C-029/151/8; C07C-029/152; C07C-029/156; C07C-041/01; C10G-002/332; C10G-002/34,B01J; C07C; C10G; C25B; C25D; H01M,B01J-007/00; B01J-023/755; C07C-001/02; C07C-001/04; C07C-001/12; C07C-009/04; C07C-029/15; C07C-029/151,CATALYTIC REACTOR; CHAMBER,FR,ALIVE,Non-noble candidate
100554181,System and method for CO2 capture and electroregeneration and synchronous conversion,2022,2022,2024,SOUTHEAST UNIVERSITY,"Surface technology, coating",C25B,C25B-001/01; C25B-001/16; C25B-001/20; C25B-001/23; C25B-003/07; C25B-003/26; C25B-009/21; C25B-009/23; C25B-009/60; C25B-015/087,C25B,C25B-001/23; C25B-003/07; C25B-003/26; C25B-009/23; C25B-009/60; C25B-015/08,CATHODE CHAMBER; CO2 CAPTURE; CO2 CAPTURE SUBSYSTEM; CO2 SYNCHRONOUS CONVERSION; CO2 TRAPPING; ELECTRIC REGENERATION SYNCHRONOUS CONVERSION; ELECTRICAL REGENERATION,CN,ALIVE,AEM; Non-noble candidate
83773883,Carbon dioxide electrolytic device and method of electrolyzing carbon dioxide,2017,2017,2021,TOSHIBA,"Surface technology, coating",C25B; Y02E,C25B-001/00; C25B-001/04; C25B-001/10; C25B-001/12; C25B-001/23; C25B-003/04; C25B-003/25; C25B-003/26; C25B-009/05; C25B-009/73,C25B,C25B-001/01; C25B-001/46; C25B-003/25; C25B-015/00; C25B-015/08,ANODE SOLUTION; ELECTROLYTIC DEVICE; METHANEDIONE,JP,ALIVE,Non-noble candidate; GDE
82018818,Two-membrane construction for electrochemically reducing co2,2017,2017,2024,SIEMENS ENERGY,"Surface technology, coating",C25B,C25B-001/00; C25B-001/23; C25B-003/03; C25B-003/04; C25B-003/07; C25B-003/25; C25B-003/26; C25B-009/10; C25B-009/21; C25B-009/23,C25B,C25B-001/00; C25B-001/23; C25B-003/03; C25B-003/04; C25B-003/07; C25B-003/25; C25B-003/26; C25B-009/08,ANODE COMPARTMENT; ELECTROCHEMICALLY REDUCING CO2; ELECTROLYSIS CELL; ELECTROLYSIS SYSTEM,DE,ALIVE,AEM; Non-noble candidate; GDE
96701999,Application of metal aerogel catalytic material in preparation of reaction for electrocatalytically reducing CO2 in anio...,2021,2021,2021,JIANGSU UNIVERSITY,"Surface technology, coating",C25B,C25B-001/23; C25B-003/07; C25B-011/032; C25B-011/052; C25B-011/073; C25B-011/081; C25B-011/091; C25B-011/097,C25B,C25B-001/23; C25B-003/07; C25B-011/032; C25B-011/052; C25B-011/073; C25B-011/081; C25B-011/091; C25B-011/097,AEROGEL CATALYTIC MATERIAL; ANION MEMBRANE ELECTROLYTIC CELL; CO2 REACTION; CO2 REACTION ELECTROCATALYTIC REDUCTION; ELECTROCATALYTIC REDUCTION; METAL AEROGEL CATALYTIC MATERIAL; METALLIC AEROGEL CATALYTIC MATERIAL; REACTION CO2THE; ANION MEMBRANE; ELECTROLYTIC CELL2THE,CN,DEAD,Non-noble candidate; GDE
78242503,Arrangement and method for the electrolysis of carbon dioxide,2016,2016,2024,SIEMENS ENERGY,"Surface technology, coating",C25B,C25B-001/00; C25B-001/23; C25B-003/04; C25B-003/25; C25B-003/26; C25B-009/10; C25B-009/23; C25B-011/03/5; C25B-011/031; C25B-011/032,C25B,C25B-001/00; C25B-001/23; C25B-003/01; C25B-003/03; C25B-003/04; C25B-003/07; C25B-003/25; C25B-003/26,ANGLE; CARBON DIOXIDE ELECTROLYSIS; CATHODE SPACING; ELECTROLYSIS CELL,DE,ALIVE,Non-noble candidate; GDE
66508929,Carbon dioxide conversion to hydrocarbon fuel via syngas production cell harnessed from solar radiation,2013,2013,2021,ARAMCO,"Basic materials chemistry; Electrical machinery, apparatus, energy; Engines, pumps, turbines; Materials, metallurgy; Organic fine chemistry; Surface technology, coating; Thermal processes and apparatus",C01B; C07C; C10G; C10L; C25B; F03G; Y02B; Y02E; Y02P,C01B-003/38; C01B-2203/0233; C01B-2203/0238; C01B-2203/06; C01B-2203/061; C01B-2203/062; C01B-2203/067; C01B-2203/1241; C07C-001/04/55; C10G-002/32,C01B; C07C; C10G; C10L; C25B; F03G; F24S; H01M,C01B-003/38; C07C-001/04; C07C-009/04; C10G-002/00; C10L-001/04; C25B-001/00; C25B-001/04; C25B-001/10,COMMUNICATION; ELECTRICITY; ENERGY; GENERATION CELL; HYDROCARBON FUEL,US; SA; JO; BD,ALIVE,Non-noble candidate
98666426,Carbon-assisted solid oxide electrolysis cell,2021,2021,2023,ZHEJIANG UNIVERSITY,"Surface technology, coating",C25B; Y02E; Y02P,C25B-001/04; C25B-001/042; C25B-001/23; C25B-009/015; C25B-009/19; C25B-009/23; C25B-009/60; C25B-011/031; C25B-011/042; C25B-011/093,C25B,C25B-001/04; C25B-001/042; C25B-001/23; C25B-009/015; C25B-009/19; C25B-009/60; C25B-011/031; C25B-011/042,ANODE CAVITY; ANODE CAVITY2OXIDATION REACTION; ANODE CHAMBER; SOLID OXIDE ELECTROLYSIS CELL; SOLID OXIDE ELECTROLYTIC CELL; ANODE CAVITY2THE ABSORBENT; CO2 ABSORBER; CO2THE ABSORBENT,CN,DEAD,Non-noble candidate
111591386,Carbon dioxide electrolytic device and method of electrolyzing carbon dioxide,2023,2023,2025,TOSHIBA,"Environmental technology; Surface technology, coating",C25B,C25B-001/02; C25B-001/04; C25B-001/23; C25B-003/03; C25B-003/07; C25B-003/26; C25B-009/23; C25B-011/052; C25B-011/063; C25B-013/02,B01D; C25B,B01D-053/32; C25B-001/02; C25B-001/04; C25B-001/135; C25B-001/23; C25B-003/03; C25B-003/07; C25B-003/26,ANODE FLOW PATH; ANODE SEPARATION; BASE MATERIAL; CARBON COMPOUND; CARBON DIOXIDE ELECTROLYSIS; CARBON DIOXIDE ELECTROLYTIC DEVICE,JP,ALIVE,Non-noble candidate
109304100,Photoelectrochemical device for the capture and conversion of atmospheric carbon dioxide,2022,2022,2026,TOYOTA MOTOR,"Environmental technology; Surface technology, coating",B01D; C25B; Y02C,B01D-053/32/6; B01D-2257/504; B01D-2258/06; C25B-003/01; C25B-003/21; C25B-003/26; C25B-009/21; C25B-009/23; C25B-009/50; C25B-009/77,B01D; C25B,B01D-053/32; C25B-003/01; C25B-003/21; C25B-003/26; C25B-009/21; C25B-009/23; C25B-009/50; C25B-009/77,ATMOSPHERIC CARBON DIOXIDE; ATMOSPHERIC CARBON DIOXIDE CONVERSION; REACTOR POROUS ANODE; REACTOR POROUS CATHODE; POROUS ANODE,EP; JP; BE; NL,ALIVE,AEM; Non-noble candidate
116737142,Carbon dioxide electrolysis apparatus and carbon dioxide electrolysis method,2024,2024,2025,TOSHIBA,"Surface technology, coating",C25B,C25B-001/00; C25B-001/10; C25B-001/23; C25B-003/04; C25B-003/26; C25B-009/00; C25B-009/04; C25B-009/08; C25B-009/18; C25B-009/19,C25B,C25B-001/23; C25B-003/26; C25B-009/19; C25B-009/23; C25B-015/00; C25B-015/02; C25B-015/023; C25B-015/029,CARBON DIOXIDE ELECTROLYSIS; CATHODE ELECTRODE; ELECTROLYSIS CELL; ELECTROLYZING CARBON DIOXIDE; ANODE ELECTRODE,JP,ALIVE,Non-noble candidate
78286428,Arrangement for the electrolysis of carbon dioxide,2016,2016,2020,SIEMENS ENERGY,"Surface technology, coating",C25B,C25B-001/00; C25B-003/04; C25B-003/25; C25B-009/08; C25B-009/19; C25B-015/02; C25B-015/08,C25B,C25B-003/25; C25B-009/19; C25B-015/08,CARBON DIOXIDE ELECTROLYSIS; METHANEDIONE ELECTROLYSIS; ELECTROLYSIS CELL; ELECTROLYTE CIRCULATION CIRCUIT,DE,ALIVE,Non-noble candidate; GDE
87919716,Carbon dioxide electrolytic device,2018,2018,2021,TOSHIBA,"Surface technology, coating",C25B; Y02E,C25B-001/04; C25B-001/10; C25B-001/23; C25B-009/10; C25B-009/19; C25B-009/23; C25B-009/73; C25B-015/08; Y02E-060/36,C25B,C25B-001/23; C25B-009/19; C25B-009/23; C25B-015/00; C25B-015/08,CARBON DIOXIDE ELECTROLYTIC DEVICE; CARBON DIOXIDE ELECTROLYTIC EQUIPMENT; CARBON DIOXIDE ELECTROLYZER; CIRCULATION FLOW PATH; ELECTROLYSIS CELL; ELECTROLYTIC DEVICE,JP,ALIVE,Non-noble candidate; GDE
106991476,Integrated system(s) and methods for continuous electrochemical capture and reduction of cofrom dilute sources,2022,2022,2025,UNIVERSITY OF ILLINOIS,"Environmental technology; Surface technology, coating",B01D; C25B,B01D-053/32/6; B01D-053/62; B01D-053/73; B01D-053/78; B01D-053/86/71; B01D-2251/206; B01D-2251/306; B01D-2252/2023; B01D-2255/20761; B01D-2255/2092,B01D; C25B,B01D-053/24; B01D-053/32; B01D-053/62; B01D-053/73; B01D-053/78; B01D-053/86; C25B-001/04; C25B-001/23,ACTIVE SITE; ADDED VALUE PRODUCT; ALKALI METAL CHLORIDE; ANODE SIDE; BICARBONATE; CATALYST; CATHODE SIDE; DILUTION SOURCE; ELECTROCHEMICAL CAPTURE,US,ALIVE,AEM; Non-noble candidate
81386945,Carbon dioxide electrolytic device and carbon dioxide electrolytic method,2017,2017,2021,TOSHIBA,"Surface technology, coating",C25B; Y02E,C25B-001/00; C25B-001/04; C25B-001/10; C25B-003/04; C25B-003/25; C25B-009/04; C25B-009/08; C25B-009/17; C25B-009/19; C25B-009/65,C25B,C25B-003/25; C25B-009/17; C25B-009/19; C25B-015/00; C25B-015/08,ANODE SOLUTION; CARBON DIOXIDE ELECTROLYSIS; CARBON DIOXIDE ELECTROLYZER; ELECTROLYSIS; ELECTROLYTIC DEVICE; ELECTROLYTIC SOLUTION,JP,ALIVE,AEM; Non-noble candidate; GDE
100393580,"Carbon dioxide reduction catalyst comprising modified zif-based compound, and carbon dioxide reduction electrode compris...",2020,2020,2024,LOTTE CHEMICAL,"Chemical engineering; Surface technology, coating",B01J; C25B,B01J-031/16; B01J-031/16/91; B01J-031/28; B01J-037/02; C25B-001/23; C25B-003/26; C25B-011/031; C25B-011/052; C25B-011/065; C25B-011/075,B01J; C25B,B01J-031/16; B01J-031/28; B01J-037/02; C25B-001/23; C25B-003/26; C25B-011/031; C25B-011/052; C25B-011/065,AMENDSTATUS; CARBON DIOXIDE REDUCTION; CARBON DIOXIDE REDUCTION CATALYST; CARBON DIOXIDE REDUCTION ELECTRODE; CATALYST; ELECTRODE,KR,ALIVE,Non-noble candidate
102352265,"Keggin-type vanadium-substituted quaternary heteropolyacid electrocatalytic carbon dioxide reduction material, preparati...",2022,2022,2024,HARBIN INSTITUTE OF TECHNOLOGY,"Surface technology, coating",C25B,C25B-001/23; C25B-003/07; C25B-003/26; C25B-011/04,C25B,C25B-001/23; C25B-003/07; C25B-003/26; C25B-011/04,CARBON DIOXIDE REDUCTION MATERIAL; HETEROPOLY ACID; KEGGIN; QUATERNARY HETEROPOLY ACID; QUATERNARY HETEROPOLYACID; REDUCTION MATERIAL; VANADIUM SUBSTITUTED QUATERNARY,CN,ALIVE,Non-noble candidate
