source,target,relation,weight,patent
patent::112177579,cpc_code::C25B-003/25,patent_cpc_code,1,112177579
patent::112177579,cpc_code::C25B-003/26,patent_cpc_code,1,112177579
patent::112177579,cpc_code::C25B-009/15,patent_cpc_code,1,112177579
patent::112177579,cpc_code::C25B-009/19,patent_cpc_code,1,112177579
patent::112177579,cpc_code::C25B-011/032,patent_cpc_code,1,112177579
patent::112177579,cpc_code::C25B-011/037,patent_cpc_code,1,112177579
patent::112177579,cpc_code::C25B-011/075,patent_cpc_code,1,112177579
patent::112177579,cpc_code::C25B-011/077,patent_cpc_code,1,112177579
patent::112177579,ipc_group::C07C,patent_ipc_group,1,112177579
patent::112177579,ipc_group::C25B,patent_ipc_group,1,112177579
patent::112177579,ipc_code::C07C-045/49,patent_ipc_code,1,112177579
patent::112177579,ipc_code::C07C-051/15,patent_ipc_code,1,112177579
patent::112177579,ipc_code::C07C-053/02,patent_ipc_code,1,112177579
patent::112177579,ipc_code::C25B-003/07,patent_ipc_code,1,112177579
patent::112177579,ipc_code::C25B-003/26,patent_ipc_code,1,112177579
patent::112177579,ipc_code::C25B-009/15,patent_ipc_code,1,112177579
patent::112177579,ipc_code::C25B-009/19,patent_ipc_code,1,112177579
patent::112177579,ipc_code::C25B-009/23,patent_ipc_code,1,112177579
patent::112177579,concept::CARBON MONOXIDE ELECTROREDUCTION,patent_concept,1,112177579
patent::112177579,concept::GAS LIQUID RECIRCULATION,patent_concept,1,112177579
patent::112177579,concept::GAS REGENERATION,patent_concept,1,112177579
patent::112177579,concept::LIQUID RECIRCULATION,patent_concept,1,112177579
patent::112177579,concept::UNREACTED REACTANT,patent_concept,1,112177579
patent::112177579,country::US,patent_country,1,112177579
patent::112177579,priority_year::2023,patent_priority_year,1,112177579
patent::112177579,legal_state::ALIVE,patent_legal_state,1,112177579
patent::116285153,assignee::SHAANXI UNIVERSITY OF SCIENCE & TECHNOLOGY,patent_assignee,1,116285153
patent::116285153,domain::Chemical engineering,patent_domain,1,116285153
patent::116285153,"domain::Macromolecular chemistry, polymers",patent_domain,1,116285153
patent::116285153,domain::Other special machines,patent_domain,1,116285153
patent::116285153,"domain::Surface technology, coating",patent_domain,1,116285153
patent::116285153,cpc_group::B01D,patent_cpc_group,1,116285153
patent::116285153,cpc_group::B01J,patent_cpc_group,1,116285153
patent::116285153,cpc_group::C02F,patent_cpc_group,1,116285153
patent::116285153,cpc_group::C08F,patent_cpc_group,1,116285153
patent::116285153,cpc_group::C08J,patent_cpc_group,1,116285153
patent::116285153,cpc_group::C08L,patent_cpc_group,1,116285153
patent::116285153,cpc_group::C25B,patent_cpc_group,1,116285153
patent::116285153,cpc_group::H01M,patent_cpc_group,1,116285153
patent::116285153,cpc_group::Y02P,patent_cpc_group,1,116285153
patent::116285153,cpc_code::B01D-061/42/2,patent_cpc_code,1,116285153
patent::116285153,cpc_code::B01D-061/44,patent_cpc_code,1,116285153
patent::116285153,cpc_code::B01D-065/10,patent_cpc_code,1,116285153
patent::116285153,cpc_code::B01D-067/00/06,patent_cpc_code,1,116285153
patent::116285153,cpc_code::B01D-069/02,patent_cpc_code,1,116285153
patent::116285153,cpc_code::B01D-069/12/5,patent_cpc_code,1,116285153
patent::116285153,cpc_code::B01D-071/06,patent_cpc_code,1,116285153
patent::116285153,cpc_code::B01D-071/62,patent_cpc_code,1,116285153
patent::116285153,cpc_code::B01D-071/80,patent_cpc_code,1,116285153
patent::116285153,cpc_code::B01D-071/82,patent_cpc_code,1,116285153
patent::116285153,ipc_group::B01D,patent_ipc_group,1,116285153
patent::116285153,ipc_group::B01J,patent_ipc_group,1,116285153
patent::116285153,ipc_group::C08F,patent_ipc_group,1,116285153
patent::116285153,ipc_group::C08J,patent_ipc_group,1,116285153
patent::116285153,ipc_group::C08L,patent_ipc_group,1,116285153
patent::116285153,ipc_group::C25B,patent_ipc_group,1,116285153
patent::116285153,ipc_code::B01D-067/00,patent_ipc_code,1,116285153
patent::116285153,ipc_code::B01D-069/02,patent_ipc_code,1,116285153
patent::116285153,ipc_code::B01D-071/62,patent_ipc_code,1,116285153
patent::116285153,ipc_code::B01J-041/13,patent_ipc_code,1,116285153
patent::116285153,ipc_code::C08F-008/30,patent_ipc_code,1,116285153
patent::116285153,ipc_code::C08F-212/08,patent_ipc_code,1,116285153
patent::116285153,ipc_code::C08F-212/14,patent_ipc_code,1,116285153
patent::116285153,ipc_code::C08J-005/22,patent_ipc_code,1,116285153
patent::116285153,concept::ANION EXCHANGE MEMBRANE,patent_concept,1,116285153
patent::116285153,concept::CARBON DIOXIDE REDUCTION,patent_concept,1,116285153
patent::116285153,concept::IMIDAZOLE,patent_concept,1,116285153
patent::116285153,concept::IMIDAZOLE ANION EXCHANGE MEMBRANE,patent_concept,1,116285153
patent::116285153,concept::OCEAN ACIDIFICATION,patent_concept,1,116285153
patent::116285153,concept::STYRENE COPOLYMER,patent_concept,1,116285153
patent::116285153,concept::INDUSTRIALIZATION RAPID DEVELOPMENT,patent_concept,1,116285153
patent::116285153,concept::IMIDAZOLE COMPOUND,patent_concept,1,116285153
patent::116285153,concept::CU CATALYST,patent_concept,1,116285153
patent::116285153,concept::AZOBISBENZOYL PEROXIDE,patent_concept,1,116285153
patent::116285153,country::CN,patent_country,1,116285153
patent::116285153,priority_year::2025,patent_priority_year,1,116285153
patent::116285153,legal_state::ALIVE,patent_legal_state,1,116285153
patent::116285153,focus::AEM,patent_focus,1,116285153
patent::116285153,focus::Non-noble candidate,patent_focus,1,116285153
patent::87032374,assignee::SOUTHEAST UNIVERSITY,patent_assignee,1,87032374
patent::87032374,domain::Chemical engineering,patent_domain,1,87032374
patent::87032374,"domain::Surface technology, coating",patent_domain,1,87032374
patent::87032374,cpc_group::B01J,patent_cpc_group,1,87032374
patent::87032374,cpc_group::C25B,patent_cpc_group,1,87032374
patent::87032374,cpc_code::B01J-027/24,patent_cpc_code,1,87032374
patent::87032374,cpc_code::B01J-035/33,patent_cpc_code,1,87032374
patent::87032374,cpc_code::B01J-035/40,patent_cpc_code,1,87032374
patent::87032374,cpc_code::C25B-001/00,patent_cpc_code,1,87032374
patent::87032374,cpc_code::C25B-011/051,patent_cpc_code,1,87032374
patent::87032374,cpc_code::C25B-011/091,patent_cpc_code,1,87032374
patent::87032374,ipc_group::B01J,patent_ipc_group,1,87032374
patent::87032374,ipc_group::C25B,patent_ipc_group,1,87032374
patent::87032374,ipc_code::B01J-027/24,patent_ipc_code,1,87032374
patent::87032374,ipc_code::B01J-035/00,patent_ipc_code,1,87032374
patent::87032374,ipc_code::C25B-001/00,patent_ipc_code,1,87032374
patent::87032374,ipc_code::C25B-011/06,patent_ipc_code,1,87032374
patent::87032374,ipc_code::C25B-011/12,patent_ipc_code,1,87032374
patent::87032374,concept::CATALYST,patent_concept,1,87032374
patent::87032374,concept::ELECTROCHEMICAL REDUCTION CATALYST,patent_concept,1,87032374
patent::87032374,concept::HOLLOW STRUCTURE CATALYST,patent_concept,1,87032374
patent::87032374,concept::METHANEDIONE,patent_concept,1,87032374
patent::87032374,concept::METHANEDIONE ELECTROCHEMICAL REDUCTION,patent_concept,1,87032374
patent::87032374,concept::METHANEDIONE ELECTROCHEMICAL REDUCTION CATALYST,patent_concept,1,87032374
patent::87032374,concept::WORKING ELECTRODE,patent_concept,1,87032374
patent::87032374,concept::METHANEDIONE RECYCLING,patent_concept,1,87032374
patent::87032374,concept::CARBONIZING CU,patent_concept,1,87032374
patent::87032374,concept::MATERIAL2CATALYTIC REDUCTION PERFORMANCE MORPHOLOGY,patent_concept,1,87032374
patent::87032374,country::CN,patent_country,1,87032374
patent::87032374,priority_year::2019,patent_priority_year,1,87032374
patent::87032374,legal_state::DEAD,patent_legal_state,1,87032374
patent::87032374,focus::Non-noble candidate,patent_focus,1,87032374
patent::112262309,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,patent_assignee,1,112262309
patent::112262309,domain::Basic materials chemistry,patent_domain,1,112262309
patent::112262309,domain::Environmental technology,patent_domain,1,112262309
patent::112262309,"domain::Materials, metallurgy",patent_domain,1,112262309
patent::112262309,domain::Organic fine chemistry,patent_domain,1,112262309
patent::112262309,"domain::Surface technology, coating",patent_domain,1,112262309
patent::112262309,cpc_group::B01D,patent_cpc_group,1,112262309
patent::112262309,cpc_group::B01J,patent_cpc_group,1,112262309
patent::112262309,cpc_group::C01B,patent_cpc_group,1,112262309
patent::112262309,cpc_group::C01C,patent_cpc_group,1,112262309
patent::112262309,cpc_group::C01F,patent_cpc_group,1,112262309
patent::112262309,cpc_group::C07C,patent_cpc_group,1,112262309
patent::112262309,cpc_group::C10G,patent_cpc_group,1,112262309
patent::112262309,cpc_group::C10J,patent_cpc_group,1,112262309
patent::112262309,cpc_group::C10L,patent_cpc_group,1,112262309
patent::112262309,cpc_group::C25B,patent_cpc_group,1,112262309
patent::112262309,cpc_group::E21B,patent_cpc_group,1,112262309
patent::112262309,cpc_group::F01K,patent_cpc_group,1,112262309
patent::112262309,cpc_group::F04B,patent_cpc_group,1,112262309
patent::112262309,cpc_group::F23J,patent_cpc_group,1,112262309
patent::112262309,cpc_group::F25J,patent_cpc_group,1,112262309
patent::112262309,cpc_group::Y02C,patent_cpc_group,1,112262309
patent::112262309,cpc_group::Y02E,patent_cpc_group,1,112262309
patent::112262309,cpc_group::Y02P,patent_cpc_group,1,112262309
patent::112262309,cpc_code::B01D-053/12,patent_cpc_code,1,112262309
patent::112262309,cpc_code::B01D-053/14/25,patent_cpc_code,1,112262309
patent::112262309,cpc_code::B01D-053/14/75,patent_cpc_code,1,112262309
patent::112262309,cpc_code::B01D-053/14/93,patent_cpc_code,1,112262309
patent::112262309,cpc_code::B01D-053/18/5,patent_cpc_code,1,112262309
patent::112262309,cpc_code::B01D-053/22,patent_cpc_code,1,112262309
patent::112262309,cpc_code::B01D-053/32/6,patent_cpc_code,1,112262309
patent::112262309,cpc_code::B01D-053/50/1,patent_cpc_code,1,112262309
patent::112262309,cpc_code::B01D-053/62,patent_cpc_code,1,112262309
patent::112262309,cpc_code::B01D-053/78,patent_cpc_code,1,112262309
patent::112262309,ipc_group::B01D,patent_ipc_group,1,112262309
patent::112262309,ipc_group::C01B,patent_ipc_group,1,112262309
patent::112262309,ipc_group::C01F,patent_ipc_group,1,112262309
patent::112262309,ipc_group::C07C,patent_ipc_group,1,112262309
patent::112262309,ipc_group::C10L,patent_ipc_group,1,112262309
patent::112262309,ipc_group::C25B,patent_ipc_group,1,112262309
patent::112262309,ipc_code::B01D-053/14,patent_ipc_code,1,112262309
patent::112262309,ipc_code::C01B-032/60,patent_ipc_code,1,112262309
patent::112262309,ipc_code::C01F-005/24,patent_ipc_code,1,112262309
patent::112262309,ipc_code::C07C-001/04,patent_ipc_code,1,112262309
patent::112262309,ipc_code::C10L-003/08,patent_ipc_code,1,112262309
patent::112262309,ipc_code::C25B-001/01,patent_ipc_code,1,112262309
patent::112262309,ipc_code::C25B-001/04,patent_ipc_code,1,112262309
patent::112262309,ipc_code::C25B-001/23,patent_ipc_code,1,112262309
patent::112262309,concept::AEM ELECTROLYZER ANODE,patent_concept,1,112262309
patent::112262309,concept::CARBON DIOXIDE COELECTROLYSER,patent_concept,1,112262309
patent::112262309,concept::ELECTROLYZER,patent_concept,1,112262309
patent::112262309,concept::H2O COELECTROLYSER,patent_concept,1,112262309
patent::112262309,concept::H2O COELECTROLYSIS,patent_concept,1,112262309
patent::112262309,concept::MINERALIZATION,patent_concept,1,112262309
patent::112262309,concept::EEO COELECTROLYSER,patent_concept,1,112262309
patent::112262309,concept::ANOLYTE CIRCUIT,patent_concept,1,112262309
patent::112262309,concept::AEM ELECTROLYZER,patent_concept,1,112262309
patent::112262309,concept::AEM ELECTROLYZER CELL,patent_concept,1,112262309
patent::112262309,country::EP,patent_country,1,112262309
patent::112262309,country::CH,patent_country,1,112262309
patent::112262309,country::IT,patent_country,1,112262309
patent::112262309,priority_year::2023,patent_priority_year,1,112262309
patent::112262309,legal_state::ALIVE,patent_legal_state,1,112262309
patent::112262309,focus::AEM,patent_focus,1,112262309
patent::112262309,focus::Non-noble candidate,patent_focus,1,112262309
patent::80590207,"domain::Surface technology, coating",patent_domain,1,80590207
patent::80590207,cpc_group::C25B,patent_cpc_group,1,80590207
patent::80590207,cpc_group::Y02E,patent_cpc_group,1,80590207
patent::80590207,cpc_code::C25B-001/00,patent_cpc_code,1,80590207
patent::80590207,cpc_code::C25B-001/04,patent_cpc_code,1,80590207
patent::80590207,cpc_code::C25B-009/73,patent_cpc_code,1,80590207
patent::80590207,cpc_code::C25B-013/02,patent_cpc_code,1,80590207
patent::80590207,cpc_code::C25B-013/08,patent_cpc_code,1,80590207
patent::80590207,cpc_code::Y02E-060/36,patent_cpc_code,1,80590207
patent::80590207,ipc_group::C25B,patent_ipc_group,1,80590207
patent::80590207,ipc_code::C25B-001/00,patent_ipc_code,1,80590207
patent::80590207,ipc_code::C25B-013/02,patent_ipc_code,1,80590207
patent::80590207,ipc_code::C25B-013/08,patent_ipc_code,1,80590207
patent::80590207,concept::ELECTROLYTIC CELL DIAPHRAGM,patent_concept,1,80590207
patent::80590207,concept::METHANEDIONE,patent_concept,1,80590207
patent::80590207,concept::METHANEDIONE RESOURCE UTILIZATION,patent_concept,1,80590207
patent::80590207,concept::METHANEDIONE ELECTROLYSIS,patent_concept,1,80590207
patent::80590207,concept::POROUS POLYBENZIMIDAZOLE FILM,patent_concept,1,80590207
patent::80590207,concept::POROUS ETHENE,patent_concept,1,80590207
patent::80590207,concept::METHANEDIONE ELECTROREDUCTION,patent_concept,1,80590207
patent::80590207,country::CN,patent_country,1,80590207
patent::80590207,priority_year::2018,patent_priority_year,1,80590207
patent::80590207,legal_state::ALIVE,patent_legal_state,1,80590207
patent::80590207,focus::Non-noble candidate,patent_focus,1,80590207
patent::86310831,assignee::TOPSOE,patent_assignee,1,86310831
patent::86310831,domain::Basic materials chemistry,patent_domain,1,86310831
patent::86310831,domain::Chemical engineering,patent_domain,1,86310831
patent::86310831,domain::Environmental technology,patent_domain,1,86310831
patent::86310831,"domain::Materials, metallurgy",patent_domain,1,86310831
patent::86310831,"domain::Surface technology, coating",patent_domain,1,86310831
patent::86310831,cpc_group::B01D,patent_cpc_group,1,86310831
patent::86310831,cpc_group::C01B,patent_cpc_group,1,86310831
patent::86310831,cpc_group::C10K,patent_cpc_group,1,86310831
patent::86310831,cpc_group::C25B,patent_cpc_group,1,86310831
patent::86310831,cpc_group::Y02E,patent_cpc_group,1,86310831
patent::86310831,cpc_code::B01D-005/00,patent_cpc_code,1,86310831
patent::86310831,cpc_code::B01D-053/00/2,patent_cpc_code,1,86310831
patent::86310831,cpc_code::B01D-053/26/5,patent_cpc_code,1,86310831
patent::86310831,cpc_code::B01D-2257/80,patent_cpc_code,1,86310831
patent::86310831,cpc_code::C01B-003/06,patent_cpc_code,1,86310831
patent::86310831,cpc_code::C01B-032/40,patent_cpc_code,1,86310831
patent::86310831,cpc_code::C01B-2203/02,patent_cpc_code,1,86310831
patent::86310831,cpc_code::C01B-2203/0495,patent_cpc_code,1,86310831
patent::86310831,cpc_code::C01B-2203/06,patent_cpc_code,1,86310831
patent::86310831,cpc_code::C01B-2203/12,patent_cpc_code,1,86310831
patent::86310831,ipc_group::B01D,patent_ipc_group,1,86310831
patent::86310831,ipc_group::C01B,patent_ipc_group,1,86310831
patent::86310831,ipc_group::C10K,patent_ipc_group,1,86310831
patent::86310831,ipc_group::C25B,patent_ipc_group,1,86310831
patent::86310831,ipc_code::B01D-005/00,patent_ipc_code,1,86310831
patent::86310831,ipc_code::B01D-053/00,patent_ipc_code,1,86310831
patent::86310831,ipc_code::B01D-053/26,patent_ipc_code,1,86310831
patent::86310831,ipc_code::C01B-003/02,patent_ipc_code,1,86310831
patent::86310831,ipc_code::C01B-003/06,patent_ipc_code,1,86310831
patent::86310831,ipc_code::C01B-032/40,patent_ipc_code,1,86310831
patent::86310831,ipc_code::C10K-001/04,patent_ipc_code,1,86310831
patent::86310831,ipc_code::C10K-003/02,patent_ipc_code,1,86310831
patent::86310831,concept::CARBONYLATION PLANT,patent_concept,1,86310831
patent::86310831,concept::CATALYST PRODUCTION,patent_concept,1,86310831
patent::86310831,concept::GAS MIXTURE,patent_concept,1,86310831
patent::86310831,country::DK,patent_country,1,86310831
patent::86310831,priority_year::2018,patent_priority_year,1,86310831
patent::86310831,legal_state::ALIVE,patent_legal_state,1,86310831
patent::86310831,focus::Non-noble candidate,patent_focus,1,86310831
patent::87991721,assignee::COVESTRO,patent_assignee,1,87991721
patent::87991721,"domain::Surface technology, coating",patent_domain,1,87991721
patent::87991721,cpc_group::C25B,patent_cpc_group,1,87991721
patent::87991721,cpc_group::Y02P,patent_cpc_group,1,87991721
patent::87991721,cpc_code::C25B-001/00,patent_cpc_code,1,87991721
patent::87991721,cpc_code::C25B-001/23,patent_cpc_code,1,87991721
patent::87991721,cpc_code::C25B-009/19,patent_cpc_code,1,87991721
patent::87991721,cpc_code::C25B-009/23,patent_cpc_code,1,87991721
patent::87991721,cpc_code::C25B-009/75,patent_cpc_code,1,87991721
patent::87991721,cpc_code::C25B-009/77,patent_cpc_code,1,87991721
patent::87991721,cpc_code::C25B-011/032,patent_cpc_code,1,87991721
patent::87991721,cpc_code::C25B-011/075,patent_cpc_code,1,87991721
patent::87991721,cpc_code::C25B-011/081,patent_cpc_code,1,87991721
patent::87991721,cpc_code::C25B-015/08,patent_cpc_code,1,87991721
patent::87991721,ipc_group::C25B,patent_ipc_group,1,87991721
patent::87991721,ipc_code::C25B-001/23,patent_ipc_code,1,87991721
patent::87991721,ipc_code::C25B-009/00,patent_ipc_code,1,87991721
patent::87991721,ipc_code::C25B-009/19,patent_ipc_code,1,87991721
patent::87991721,ipc_code::C25B-009/23,patent_ipc_code,1,87991721
patent::87991721,ipc_code::C25B-009/40,patent_ipc_code,1,87991721
patent::87991721,ipc_code::C25B-009/70,patent_ipc_code,1,87991721
patent::87991721,ipc_code::C25B-009/75,patent_ipc_code,1,87991721
patent::87991721,ipc_code::C25B-009/77,patent_ipc_code,1,87991721
patent::87991721,concept::ANODE HALF SHELL,patent_concept,1,87991721
patent::87991721,concept::ANODE LIQUID INLET,patent_concept,1,87991721
patent::87991721,concept::ANODE LIQUID OUTLET,patent_concept,1,87991721
patent::87991721,concept::ANODE REACTION PRODUCT,patent_concept,1,87991721
patent::87991721,concept::ANODE SPACE SEPARATION,patent_concept,1,87991721
patent::87991721,concept::CARBON DIOXIDE GAS,patent_concept,1,87991721
patent::87991721,concept::CATHODE HALF SHELL,patent_concept,1,87991721
patent::87991721,concept::CATHODE LIQUID,patent_concept,1,87991721
patent::87991721,concept::CATHODE LIQUID INLET,patent_concept,1,87991721
patent::87991721,concept::CATHODE LIQUID PASSAGE,patent_concept,1,87991721
patent::87991721,country::EP,patent_country,1,87991721
patent::87991721,country::DE,patent_country,1,87991721
patent::87991721,priority_year::2018,patent_priority_year,1,87991721
patent::87991721,legal_state::ALIVE,patent_legal_state,1,87991721
patent::87991721,focus::Non-noble candidate,patent_focus,1,87991721
patent::87991721,focus::GDE,patent_focus,1,87991721
patent::94621513,assignee::ARAMCO,patent_assignee,1,94621513
patent::94621513,domain::Organic fine chemistry,patent_domain,1,94621513
patent::94621513,"domain::Surface technology, coating",patent_domain,1,94621513
patent::94621513,cpc_group::C07C,patent_cpc_group,1,94621513
patent::94621513,cpc_group::C25B,patent_cpc_group,1,94621513
patent::94621513,cpc_group::Y02E,patent_cpc_group,1,94621513
patent::94621513,cpc_group::Y02P,patent_cpc_group,1,94621513
patent::94621513,cpc_code::C07C-051/12,patent_cpc_code,1,94621513
patent::94621513,cpc_code::C07C-051/15,patent_cpc_code,1,94621513
patent::94621513,cpc_code::C25B-001/02,patent_cpc_code,1,94621513
patent::94621513,cpc_code::C25B-001/04,patent_cpc_code,1,94621513
patent::94621513,cpc_code::C25B-001/23,patent_cpc_code,1,94621513
patent::94621513,cpc_code::C25B-003/05,patent_cpc_code,1,94621513
patent::94621513,cpc_code::C25B-003/07,patent_cpc_code,1,94621513
patent::94621513,cpc_code::C25B-003/23,patent_cpc_code,1,94621513
patent::94621513,cpc_code::C25B-003/25,patent_cpc_code,1,94621513
patent::94621513,cpc_code::C25B-003/26,patent_cpc_code,1,94621513
patent::94621513,ipc_group::C07C,patent_ipc_group,1,94621513
patent::94621513,ipc_group::C25B,patent_ipc_group,1,94621513
patent::94621513,ipc_code::C07C-051/12,patent_ipc_code,1,94621513
patent::94621513,ipc_code::C25B-001/04,patent_ipc_code,1,94621513
patent::94621513,ipc_code::C25B-001/23,patent_ipc_code,1,94621513
patent::94621513,ipc_code::C25B-003/05,patent_ipc_code,1,94621513
patent::94621513,ipc_code::C25B-003/07,patent_ipc_code,1,94621513
patent::94621513,ipc_code::C25B-003/23,patent_ipc_code,1,94621513
patent::94621513,ipc_code::C25B-009/19,patent_ipc_code,1,94621513
patent::94621513,ipc_code::C25B-013/07,patent_ipc_code,1,94621513
patent::94621513,concept::AMENDSTATUS,patent_concept,1,94621513
patent::94621513,concept::CONDUIT,patent_concept,1,94621513
patent::94621513,concept::CONTROL VALVE,patent_concept,1,94621513
patent::94621513,concept::DISCHARGING CARBON MONOXIDE,patent_concept,1,94621513
patent::94621513,concept::METHANEDIONE ELECTROCHEMICAL REDUCTION,patent_concept,1,94621513
patent::94621513,concept::OLEFIN,patent_concept,1,94621513
patent::94621513,concept::OLEFIN OXIDE,patent_concept,1,94621513
patent::94621513,concept::SOLID OXIDE ELECTROLYSIS CELL,patent_concept,1,94621513
patent::94621513,country::GR,patent_country,1,94621513
patent::94621513,country::US,patent_country,1,94621513
patent::94621513,country::SA,patent_country,1,94621513
patent::94621513,priority_year::2019,patent_priority_year,1,94621513
patent::94621513,legal_state::ALIVE,patent_legal_state,1,94621513
patent::94621513,focus::Non-noble candidate,patent_focus,1,94621513
patent::106413270,assignee::HONDA MOTOR,patent_assignee,1,106413270
patent::106413270,domain::Environmental technology,patent_domain,1,106413270
patent::106413270,"domain::Materials, metallurgy",patent_domain,1,106413270
patent::106413270,"domain::Surface technology, coating",patent_domain,1,106413270
patent::106413270,cpc_group::B01D,patent_cpc_group,1,106413270
patent::106413270,cpc_group::C01B,patent_cpc_group,1,106413270
patent::106413270,cpc_group::C25B,patent_cpc_group,1,106413270
patent::106413270,cpc_group::Y02C,patent_cpc_group,1,106413270
patent::106413270,cpc_code::B01D-053/32/6,patent_cpc_code,1,106413270
patent::106413270,cpc_code::B01D-053/62,patent_cpc_code,1,106413270
patent::106413270,cpc_code::B01D-053/78,patent_cpc_code,1,106413270
patent::106413270,cpc_code::B01D-053/96/5,patent_cpc_code,1,106413270
patent::106413270,cpc_code::B01D-2251/306,patent_cpc_code,1,106413270
patent::106413270,cpc_code::B01D-2251/604,patent_cpc_code,1,106413270
patent::106413270,cpc_code::B01D-2257/504,patent_cpc_code,1,106413270
patent::106413270,cpc_code::B01D-2258/01,patent_cpc_code,1,106413270
patent::106413270,cpc_code::B01D-2258/06,patent_cpc_code,1,106413270
patent::106413270,cpc_code::C01B-032/50,patent_cpc_code,1,106413270
patent::106413270,ipc_group::B01D,patent_ipc_group,1,106413270
patent::106413270,ipc_group::C01B,patent_ipc_group,1,106413270
patent::106413270,ipc_group::C25B,patent_ipc_group,1,106413270
patent::106413270,ipc_code::B01D-053/14,patent_ipc_code,1,106413270
patent::106413270,ipc_code::B01D-053/32,patent_ipc_code,1,106413270
patent::106413270,ipc_code::B01D-053/62,patent_ipc_code,1,106413270
patent::106413270,ipc_code::B01D-053/78,patent_ipc_code,1,106413270
patent::106413270,ipc_code::C01B-032/50,patent_ipc_code,1,106413270
patent::106413270,ipc_code::C25B-001/23,patent_ipc_code,1,106413270
patent::106413270,ipc_code::C25B-003/03,patent_ipc_code,1,106413270
patent::106413270,ipc_code::C25B-003/25,patent_ipc_code,1,106413270
patent::106413270,concept::ALKALI STATETHE ELECTROLYTE,patent_concept,1,106413270
patent::106413270,concept::CARBON DIOXIDE PROCESSING,patent_concept,1,106413270
patent::106413270,concept::CARBON DIOXIDE TREATMENT,patent_concept,1,106413270
patent::106413270,concept::CARBON DIOXIDE TREATMENT APPRATUS,patent_concept,1,106413270
patent::106413270,concept::CARBON MONOXIDE SUPPLY PATH,patent_concept,1,106413270
patent::106413270,concept::ELECTROCHEMICAL REACTION,patent_concept,1,106413270
patent::106413270,concept::ELECTROCHEMICAL REACTOR,patent_concept,1,106413270
patent::106413270,country::JP,patent_country,1,106413270
patent::106413270,priority_year::2022,patent_priority_year,1,106413270
patent::106413270,legal_state::ALIVE,patent_legal_state,1,106413270
patent::106413270,focus::AEM,patent_focus,1,106413270
patent::106413270,focus::Non-noble candidate,patent_focus,1,106413270
patent::106413270,focus::GDE,patent_focus,1,106413270
patent::107739736,assignee::DIOXYCLE,patent_assignee,1,107739736
patent::107739736,domain::Chemical engineering,patent_domain,1,107739736
patent::107739736,"domain::Materials, metallurgy",patent_domain,1,107739736
patent::107739736,domain::Organic fine chemistry,patent_domain,1,107739736
patent::107739736,"domain::Surface technology, coating",patent_domain,1,107739736
patent::107739736,domain::Thermal processes and apparatus,patent_domain,1,107739736
patent::107739736,cpc_group::B01D,patent_cpc_group,1,107739736
patent::107739736,cpc_group::B01J,patent_cpc_group,1,107739736
patent::107739736,cpc_group::C01B,patent_cpc_group,1,107739736
patent::107739736,cpc_group::C07B,patent_cpc_group,1,107739736
patent::107739736,cpc_group::C07C,patent_cpc_group,1,107739736
patent::107739736,cpc_group::C10G,patent_cpc_group,1,107739736
patent::107739736,cpc_group::C12P,patent_cpc_group,1,107739736
patent::107739736,cpc_group::C21B,patent_cpc_group,1,107739736
patent::107739736,cpc_group::C21C,patent_cpc_group,1,107739736
patent::107739736,cpc_group::C22B,patent_cpc_group,1,107739736
patent::107739736,cpc_group::C25B,patent_cpc_group,1,107739736
patent::107739736,cpc_group::E21B,patent_cpc_group,1,107739736
patent::107739736,cpc_group::F25J,patent_cpc_group,1,107739736
patent::107739736,cpc_group::F27D,patent_cpc_group,1,107739736
patent::107739736,cpc_group::G01N,patent_cpc_group,1,107739736
patent::107739736,cpc_group::H01M,patent_cpc_group,1,107739736
patent::107739736,cpc_group::Y02C,patent_cpc_group,1,107739736
patent::107739736,cpc_group::Y02E,patent_cpc_group,1,107739736
patent::107739736,cpc_group::Y02P,patent_cpc_group,1,107739736
patent::107739736,cpc_code::B01D-053/14/75,patent_cpc_code,1,107739736
patent::107739736,cpc_code::B01D-053/62,patent_cpc_code,1,107739736
patent::107739736,cpc_code::B01D-2251/208,patent_cpc_code,1,107739736
patent::107739736,cpc_code::B01D-2252/103,patent_cpc_code,1,107739736
patent::107739736,cpc_code::B01D-2252/20,patent_cpc_code,1,107739736
patent::107739736,cpc_code::B01D-2252/30,patent_cpc_code,1,107739736
patent::107739736,cpc_code::B01D-2257/504,patent_cpc_code,1,107739736
patent::107739736,cpc_code::B01D-2258/025,patent_cpc_code,1,107739736
patent::107739736,cpc_code::B01J-004/00/1,patent_cpc_code,1,107739736
patent::107739736,cpc_code::B01J-008/00/55,patent_cpc_code,1,107739736
patent::107739736,ipc_group::B01J,patent_ipc_group,1,107739736
patent::107739736,ipc_group::C01B,patent_ipc_group,1,107739736
patent::107739736,ipc_group::C07B,patent_ipc_group,1,107739736
patent::107739736,ipc_group::C07C,patent_ipc_group,1,107739736
patent::107739736,ipc_group::C21B,patent_ipc_group,1,107739736
patent::107739736,ipc_group::C21C,patent_ipc_group,1,107739736
patent::107739736,ipc_group::C25B,patent_ipc_group,1,107739736
patent::107739736,ipc_group::F27D,patent_ipc_group,1,107739736
patent::107739736,ipc_code::B01J-012/00,patent_ipc_code,1,107739736
